"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"GPRASP1",-6.27840778280159,2.34115217148518,-80.0406692737232,1.01759070793287e-290,2.75889192734758e-286,655.733836575184,"DOWN"
"TSPYL2",-5.18685483977476,5.06040282140705,-72.4838316876472,1.51740624479489e-270,2.05699590544395e-266,609.64534823429,"DOWN"
"AL162151.3",-8.95689496546128,-5.02276954350875,-72.3088414601706,4.66281959224528e-270,4.2139454928318e-266,606.886656195002,"DOWN"
"ABCA10",-7.83846675992941,-0.152027392833687,-70.1826365655006,4.69022752885456e-264,3.17903621905762e-260,594.355869647912,"DOWN"
"CTB-31O20.6",-6.67999619744228,-5.63585687814568,-67.5556555169201,1.97191502037192e-256,1.06925120064647e-252,574.783537260795,"DOWN"
"CACNB2",-5.07195609718722,0.451385690193574,-66.6088354264988,1.26181747900316e-253,5.70173258178895e-250,570.377276065473,"DOWN"
"SYTL4",-5.15473186706336,3.23692870288255,-65.5534286320689,1.84719349937889e-250,7.15444430788006e-247,563.450414614871,"DOWN"
"DIO3OS",-8.38521529349023,0.824516651879983,-63.9598724041055,1.32746235882274e-245,4.49876993405026e-242,552.146631697927,"DOWN"
"LOC100421166",-7.49215092562601,-5.07059790696047,-62.2092034616863,3.6998064056975e-240,1.11454612523634e-236,538.314631799571,"DOWN"
"ARMCX4",-4.04361266686984,3.00124901041831,-59.894544664945,8.92904820473776e-233,2.4208435492685e-229,522.80664015737,"DOWN"
"STARD9",-4.75328821372023,2.78755709187727,-59.101242583948,3.39335316316907e-230,8.36369008725816e-227,516.874869450948,"DOWN"
"ZNF540",-4.90957435484338,0.0529582666408913,-58.9975253394165,7.41017855399425e-230,1.6742063412991e-226,515.795117334485,"DOWN"
"ABCA8",-7.25787403441827,1.46161699827598,-58.4395514727429,5.03842013480491e-228,1.05078189765254e-224,511.830860172758,"DOWN"
"RP11-236L14.2",-7.28744632734609,-2.35934020436516,-58.3120563349596,1.32686717484367e-227,2.56957306031155e-224,510.419372853974,"DOWN"
"GOLGA8N",-4.45750464175087,2.33347677800155,-58.1651668555984,4.05672493944968e-227,7.33239510389065e-224,509.77635993886,"DOWN"
"ABCA9",-6.81188595399146,0.926801433907444,-58.1365547859221,5.04452356870137e-227,8.54794518716447e-224,509.504385630977,"DOWN"
"MTMR9LP",-4.72497150610601,1.9831139223582,-57.5567535703807,4.24774843543296e-225,6.7744091518505e-222,505.118667486887,"DOWN"
"HLF",-6.40297308166621,1.13357236007516,-57.3422802531963,2.20784977239007e-224,3.3255123905022e-221,503.44752319487,"DOWN"
"GOLGA8M",-7.38838973455566,-3.89621723265177,-56.5725165907459,8.49772402361014e-222,1.21258049330588e-218,496.772397296572,"DOWN"
"GSTM5",-7.32779347246971,1.10981740393733,-56.2769347075668,8.48876854963265e-221,1.1507374645882e-217,495.217808390896,"DOWN"
"PRRT2",-5.6578165734003,2.51342419378502,-55.4301168577349,6.51016144457857e-218,8.40492843263877e-215,488.639494118101,"DOWN"
"WFIKKN2",-10.0976921315395,-0.565811589505656,-55.1512878353055,5.89336895134038e-217,7.26277359130638e-214,486.323043552164,"DOWN"
"PROK1",-9.29023604868351,-0.762989089723105,-54.9214989431905,3.64299334950342e-216,4.11536815382236e-213,484.498901753745,"DOWN"
"ABCA6",-6.43959016132948,0.864499032859118,-54.7905535672399,1.03114287316562e-215,1.11825382309065e-212,483.521738753926,"DOWN"
"AC008992.1",-6.15634830436842,-5.57738320824305,-54.9415875822119,3.1060269491976e-216,3.66133054985415e-213,483.340950756817,"DOWN"
"ADRB3",-8.41834956312167,-2.68258571600492,-54.7590992787532,1.32426290434639e-215,1.38090061010151e-212,483.033183045222,"DOWN"
"SCN7A",-8.25799756662352,0.292977081202642,-54.622807336554,3.92005589425089e-215,3.93631686684927e-212,482.174780576778,"DOWN"
"ANGPTL5",-8.28366746473794,-3.85425381656255,-53.6498928196914,9.59713524899191e-212,9.29276895966674e-209,473.967621187511,"DOWN"
"AASS",-5.68267442240972,1.86032725422967,-53.3489756827818,1.09401457753616e-210,1.0227904560745e-207,472.012249101969,"DOWN"
"SYNE1",-4.85655460888268,4.41303819599265,-53.2379447488144,2.69176033539417e-210,2.43263354044023e-207,471.157133478667,"DOWN"
"PLA2G5",-6.80632088847007,0.160715467644107,-53.2195175040713,3.12597726533438e-210,2.73391921347567e-207,470.896871972109,"DOWN"
"LAMA2",-5.81014212794165,3.40752583184914,-53.1680070404571,4.74924688173124e-210,4.0237994205468e-207,470.580077192685,"DOWN"
"GCKR",-6.31217768476386,-1.87939710104466,-52.7330663866908,1.64144604319948e-208,1.34857227646134e-205,466.647205052201,"DOWN"
"WISP2",-6.57641611606749,1.44146263307716,-52.5896142930793,5.30412089647168e-208,4.22956840426883e-205,465.830067956232,"DOWN"
"RPS4Y1",-4.87447952106891,-6.02304345093451,-52.5229855673774,9.15235113235852e-208,7.08967268287154e-205,463.680645240717,"DOWN"
"PEAR1",-4.16936460895434,2.10022452199912,-51.5335463946648,3.193767158497e-204,2.40526153336585e-201,457.146139513116,"DOWN"
"CHST7",-4.28274070736493,1.76128215862413,-51.3782374680732,1.16037878958842e-203,8.27899730087403e-201,455.84412182572,"DOWN"
"RP11-354K4.2",-6.21180482845789,-5.57564838166442,-51.4361475309826,7.17047385053046e-204,5.25421316312383e-201,455.189831281932,"DOWN"
"STXBP5L",-6.93831164882463,-1.27170833974334,-51.2888296459554,2.44157625335826e-203,1.69733372771921e-200,454.952307563207,"DOWN"
"CMYA5",-5.73231863777786,2.58184772100135,-51.2613111309621,3.07032027825638e-203,2.08106308460217e-200,454.908036240084,"DOWN"
"KRT8",7.71968081866874,8.87289312215871,51.0517462475763,1.7628094281747e-202,1.16568998089445e-199,452.945649742123,"UP"
"GRK5",-3.94346912978736,2.4730739380844,-51.0099918140524,2.49854036235396e-202,1.61286729295573e-199,452.804658968381,"DOWN"
"RP11-327J17.9",-6.94380092653308,-3.52949167518392,-50.9961654707666,2.80456424642277e-202,1.76831036858173e-199,452.142132477017,"DOWN"
"PLIN5",-6.47508379192308,1.51053529554978,-50.7333019886404,2.53281187192183e-201,1.56067262435329e-198,450.481288271767,"DOWN"
"POU6F1",-3.27204358938114,2.91494316051421,-50.3742770278359,5.18019438817711e-200,3.12100956116128e-197,447.484070639163,"DOWN"
"PGM5P2",-5.45693944210586,-2.08752582802847,-50.3016755339727,9.55344207927505e-200,5.63071568811533e-197,446.403942028115,"DOWN"
"NR2F2-AS1",-5.49495506605877,-0.946039754033853,-50.1351682300514,3.89720925254329e-199,2.24810930329689e-196,445.231887947217,"DOWN"
"HAND2-AS1",-7.06163662816622,-0.524348826447529,-49.8294592212661,5.19183071398469e-198,2.93251904828235e-195,442.795750371004,"DOWN"
"RP11-394O4.5",-5.51488525809907,2.04491176567611,-49.6238373195403,2.98042279394093e-197,1.64908617937401e-194,441.132560675783,"DOWN"
"NPHP3",-3.14451051277965,4.01316995025552,-49.5252662856423,6.89987384905741e-197,3.74138759591289e-194,440.310416182186,"DOWN"
"CTD-3035K23.7",-5.31035967131111,-0.117639918948538,-49.4587989926478,1.21601365822999e-196,6.46442398077089e-194,439.610230271947,"DOWN"
"GPRASP2",-3.51965080413664,2.76468764468851,-49.4298329754152,1.55687579601427e-196,8.11731088106518e-194,439.485708107931,"DOWN"
"MUM1L1",-7.21350877325842,1.8389554950959,-49.1565203512023,1.61018837691251e-195,8.23687307072681e-193,437.146366607706,"DOWN"
"CACNA1H",-6.09213262566193,3.47777659905306,-49.1285505005571,2.04605521616414e-195,1.02727127816004e-192,436.922533043916,"DOWN"
"ADAMTS9-AS2",-5.61552084648122,-0.68760659938269,-48.9744605815602,7.6698266754039e-195,3.78080619679183e-192,435.430787522653,"DOWN"
"IZUMO4",-4.39699553988371,0.756609193430403,-48.9197716350138,1.22671295365295e-194,5.93904314275691e-192,435.044537860419,"DOWN"
"TCEAL1",-3.05910628736827,4.35167376494128,-48.8566418686065,2.11039577862966e-194,1.00380790088083e-191,434.592228058049,"DOWN"
"ASIP",-6.31969602979552,-2.27063634862253,-48.7467692641575,5.43145245965531e-194,2.49589049298601e-191,433.305046218303,"DOWN"
"ILDR1",8.78802058822589,2.32403030572483,48.8345931975004,2.55095817225549e-194,1.19244099941708e-191,433.280753469389,"UP"
"CSDC2",-6.30079770048847,2.52590609900656,-48.6970357864314,8.33581725511114e-194,3.76667795700955e-191,433.213679741881,"DOWN"
"TPM3",2.52691973425208,8.26229885969437,48.6916746322265,8.72990202015124e-194,3.88008366508755e-191,433.172928582172,"UP"
"GOLGA6L4",-4.69181969273619,1.32379059316967,-48.5245692546137,3.69000490171145e-193,1.61360343379356e-190,431.695578176242,"DOWN"
"GOLGA6L5P",-5.03055426608414,1.75814578385425,-48.4213367479062,9.00443769498219e-193,3.87505261565646e-190,430.823848473164,"DOWN"
"TDRD10",-5.43817339606221,-0.86951331856903,-48.2749764915195,3.19636343926923e-192,1.35405946196043e-189,429.381004459027,"DOWN"
"SLC1A7",-6.04516310264191,-1.82637103847006,-48.2144970051964,5.3991375040985e-192,2.25202178478644e-189,428.769890427652,"DOWN"
"RP11-1055B8.4",-7.06015916876332,-2.0745297239604,-47.9238382212126,6.74583723488071e-191,2.77110816836494e-188,426.321333756641,"DOWN"
"MIR143HG",-5.25997229271024,1.06627136784687,-47.866919101563,1.10738774269152e-190,4.48111887758993e-188,426.001356521865,"DOWN"
"RHBG",-7.71257551574736,-2.23459649481647,-47.8487494042833,1.29733008594229e-190,5.17253136618636e-188,425.702605970748,"DOWN"
"CSPG4P12",-3.80401288385637,2.72610126961068,-47.8188901454207,1.68293958145886e-190,6.61273303369747e-188,425.611353120563,"DOWN"
"CTB-50L17.14",-7.24311425196148,-1.96992166161876,-47.7229009155674,3.88771638130815e-190,1.50576809328609e-187,424.603131624557,"DOWN"
"LINC00304",-6.33071172196539,-4.29028547860186,-47.6941374776505,4.99742889671161e-190,1.90831397531895e-187,423.877783205377,"DOWN"
"ACADL",-7.17314543455659,-1.58458524673974,-47.6060312807912,1.0790644092406e-189,4.06327698101823e-187,423.619788735311,"DOWN"
"KIAA0895L",-3.76986616415811,4.02967114248368,-47.5762726188935,1.39974547614319e-189,5.19861634920467e-187,423.498746280095,"DOWN"
"C4BPB",-8.37275696421679,-1.9260208947958,-47.327175966048,1.2407794720243e-188,4.54594770885444e-186,421.214736240134,"DOWN"
"UBE2Q2P1",-4.15771881894083,-0.0643484778161483,-47.084463528911,1.04732416798726e-187,3.78600704566273e-185,419.021392251184,"DOWN"
"TCEAL4",-3.00606282681899,6.38107918225818,-47.0521542414066,1.39195582288806e-187,4.9656192460712e-185,418.896069053295,"DOWN"
"SLC22A3",-6.68610502428659,-0.220431651695309,-46.8539946592581,7.98937318297763e-187,2.81308942515441e-184,417.106578418948,"DOWN"
"TMEM150C",-3.76879654166412,2.1295236480664,-46.6974897475148,3.18635026398012e-186,1.10754267124396e-183,415.764925897772,"DOWN"
"RP11-597D13.9",-4.75902489227079,-0.0414439648051376,-46.5950869139951,7.88986000791342e-186,2.67387355668186e-183,414.760812932186,"DOWN"
"MAP3K5",-3.92525431810982,3.90990518339281,-46.5607601136148,1.06951894437229e-185,3.57985155800265e-183,414.564385694353,"DOWN"
"AC092155.4",-6.55155291167452,-5.17441954225328,-46.6413775331209,5.23598815846376e-186,1.79693811331987e-183,414.561457588382,"DOWN"
"EZH1",-2.72901030818522,4.85483970653172,-46.5463567429861,1.21518694029481e-185,4.01782296649668e-183,414.432980481034,"DOWN"
"STAR",-10.0161477987208,1.31121426892088,-46.5305705664111,1.39776412428758e-185,4.5658049322512e-183,414.284171501141,"DOWN"
"SNHG24",-6.60881421857264,-4.5285851645467,-46.5045942126261,1.75992333044266e-185,5.68036206368589e-183,413.47985681593,"DOWN"
"CTC-439O9.1",-6.71836180848198,-3.50896394063628,-46.2933062885414,1.14988364247914e-184,3.65335467648477e-182,411.794691395228,"DOWN"
"SERPINA10",-6.45031077308241,-4.65457169570216,-46.292432772767,1.15885402101538e-184,3.65335467648477e-182,411.56183857706,"DOWN"
"LINC00473",-9.06170606517492,-2.67933125057044,-45.9654143845361,2.13909894303744e-183,6.66612075214151e-181,409.180409122032,"DOWN"
"SIGLEC16",-6.06816743418618,0.107031201678771,-45.8417385537883,6.46454886869928e-183,1.99166873782017e-180,408.128975424748,"DOWN"
"ACAD11",-2.79552534044928,4.05238778009097,-45.7353613718653,1.67609280825632e-182,5.10586833903879e-180,407.213141990616,"DOWN"
"CLDN3",12.2649731750532,6.85759469344612,45.7128974670466,2.04997066591583e-182,6.17542274381223e-180,406.154315945289,"UP"
"RNASE4",-4.05651990469379,3.14392052831859,-45.5637797682228,7.81467192394106e-182,2.32825698024055e-179,405.67777970953,"DOWN"
"ARHGAP10",-3.48900508956005,3.05222144451516,-45.4905684069306,1.5089102532727e-181,4.44669291160103e-179,405.020816883853,"DOWN"
"STAT5B",-2.63174968696631,5.32677887882888,-45.442663466032,2.3216297108374e-181,6.76817470109931e-179,404.578071876927,"DOWN"
"GRIP2",-4.83403980193179,0.480414526579565,-45.2037731121467,1.9986958157545e-180,5.76474903795065e-178,402.395252840159,"DOWN"
"RP11-616M22.12",-6.01106476679205,-5.14956379343935,-45.1359527950189,3.68739724398039e-180,1.05234435872417e-177,401.124379197149,"DOWN"
"KRT18",6.58846109788541,8.49194320256541,45.0529193799375,7.81055700574976e-180,2.20583147437383e-177,401.022333180678,"UP"
"RP11-522B15.6",-5.26224515225045,-5.50122805769579,-45.0256192627091,9.99843613110362e-180,2.79461443697404e-177,399.965836054944,"DOWN"
"FGF2",-4.47669735197733,1.29236323204618,-44.9053967748481,2.96959301883669e-179,8.21546999252043e-177,399.728466630829,"DOWN"
"KLF3-AS1",-4.27713281914979,1.40633152925394,-44.8263323948775,6.08167937258392e-179,1.66552011262116e-176,399.013464018488,"DOWN"
"FAM13A-AS1",-3.92831076743523,0.165326141985689,-44.7173848847864,1.63514351135185e-178,4.43320108797713e-176,397.931395721233,"DOWN"
"GOLGA6L17P",-5.92959916338065,-4.79413625618423,-44.4921128797995,1.26964274261315e-177,3.40817366710175e-175,395.372707255651,"DOWN"
"ANKRD29",-4.305872664263,0.887985217711846,-44.3613249384976,4.18498175835637e-177,1.11238456306429e-174,394.769610921099,"DOWN"
"DPY19L2",-4.76762265171682,1.23782737937596,-44.3570412826293,4.35186175397254e-177,1.14551141624955e-174,394.751066147705,"DOWN"
"CLDN4",8.89068052200151,7.10061995436119,44.3319807954257,5.47067267435681e-177,1.42616228410732e-174,394.100744574558,"UP"
"HMGA1",6.85475647641759,7.75817916436023,44.2893765579241,8.07316615371962e-177,2.08456838818711e-174,394.014952217071,"UP"
"ITPR1",-3.84057114362075,3.70055665070861,-44.2068764023552,1.71624386822806e-176,4.38969846749049e-174,393.383924876377,"DOWN"
"ADAMTS9-AS1",-5.67698153045288,0.123873526981548,-44.0964822115952,4.71431600956996e-176,1.1945283705744e-173,392.352077958934,"DOWN"
"ITM2A",-4.24756019094656,3.0376559174161,-44.0337825068966,8.37432237595047e-176,2.08297824088779e-173,391.804971459071,"DOWN"
"GOLGA8R",-4.76707950985117,-0.766980475514287,-44.0473125418841,7.39750960047642e-176,1.85704889155664e-173,391.791788350718,"DOWN"
"CIRBP",-2.96091237522314,6.83705731044605,-44.0044816816746,1.0955488789454e-175,2.70022920054251e-173,391.51603737373,"DOWN"
"ZNF514",-2.5973687008224,3.71901127537274,-43.7745816986963,9.05147341366812e-175,2.19110309992295e-172,389.424683024927,"DOWN"
"GUSBP11",-3.61647484720417,3.29329482753922,-43.7581645383816,1.05272670093716e-174,2.52579878900959e-172,389.274576431664,"DOWN"
"AC007796.1",-5.00410006012381,-5.74623063572951,-43.8315747617553,5.35930984008613e-175,1.30902349895869e-172,389.094546866959,"DOWN"
"SLC25A27",-4.17929899390323,2.67710878587699,-43.7317719209261,1.3421463169528e-174,3.19195359168635e-172,389.035135405359,"DOWN"
"SCUBE1",-6.79302472810113,1.061104310483,-43.7233568612727,1.45024164631063e-174,3.41903926215424e-172,388.955971374471,"DOWN"
"KIAA1755",-4.71775083259069,0.458323340025404,-43.6044345394088,4.33763146554115e-174,1.01380917494614e-171,387.83101380324,"DOWN"
"DUSP26",-6.38385860364829,-1.29509871334179,-43.548025279516,7.29811365810044e-174,1.69116630340529e-171,387.259037308864,"DOWN"
"MAMDC2",-5.03454158075001,2.31662327602157,-43.4550335834219,1.72216858016535e-173,3.95690123266466e-171,386.486221363421,"DOWN"
"MRGPRF-AS1",-5.93498510197997,-4.18610219078471,-43.3379412094657,5.08429183166868e-173,1.15836403479161e-170,384.938422550928,"DOWN"
"CHRD",-4.642053874872,1.95773632137234,-43.2185736525532,1.53557910505378e-172,3.46938505801818e-170,384.30098505847,"DOWN"
"RUFY3",-2.71761680767566,4.11317165520081,-43.1502205782166,2.8940028202481e-172,6.4313282346366e-170,383.6553527265,"DOWN"
"CASP12",-5.66077181818514,-3.17848110917421,-43.1539700821489,2.79508450850508e-172,6.26283728880907e-170,383.351540102621,"DOWN"
"SNX29P2",-4.38094273003756,-0.65900269825204,-43.0764016647498,5.74135061206943e-172,1.26552437231241e-169,382.84831205763,"DOWN"
"MEG3",-7.68656844296335,5.10039894064363,-42.9750923957952,1.4716283453002e-171,3.21764416917573e-169,382.029579321197,"DOWN"
"CTD-2297D10.2",-7.60564095265029,-4.02045053165676,-42.9404701565074,2.03060276718375e-171,4.36934144634014e-169,381.470509830537,"DOWN"
"RP6-24A23.8",-5.71894387088898,-5.54085036246936,-42.9661843172629,1.59870585157205e-171,3.46752904382571e-169,381.287405787503,"DOWN"
"CCBE1",-6.07321344949981,0.607563779655618,-42.86247491154,4.19618456362183e-171,8.95802802274922e-169,380.991035220071,"DOWN"
"NKTR",-2.97684866875913,5.65930088651902,-42.8237019705554,6.0211902238988e-171,1.27536335429956e-168,380.606956141457,"DOWN"
"PPT2-EGFL8",-3.22093486215484,2.21922544316302,-42.7551010697081,1.14118091143313e-170,2.39842611401356e-168,379.996309696793,"DOWN"
"HSPD1P11",-6.02864825114716,-4.58591591396522,-42.735988574111,1.36382916334494e-170,2.84431817512369e-168,379.336751565619,"DOWN"
"VIT",-7.49254772296769,-1.60658652430586,-42.6494417750514,3.05857218039693e-170,6.33007701945966e-168,378.963421838017,"DOWN"
"PDE7B",-3.76203870767999,1.80329424871356,-42.6167210821891,4.15178061763549e-170,8.52750576555555e-168,378.705034930974,"DOWN"
"RP11-689P11.2",-4.7715145458284,-0.901990295668592,-42.6083560307522,4.48923551729961e-170,9.15128972519e-168,378.503694135877,"DOWN"
"PNPLA7",-4.33748684430178,2.63353556985618,-42.5440991703704,8.18455480328692e-170,1.65596753602026e-167,378.026494236962,"DOWN"
"ARHGAP6",-4.2528515265796,1.76207817128806,-42.4438976856001,2.09007127366033e-169,4.19748239788732e-167,377.092309831692,"DOWN"
"CPED1",-4.42356539748203,2.63208087567101,-42.3237644676041,6.44212971756244e-169,1.27488336425221e-166,375.964844573423,"DOWN"
"PLEKHH2",-4.47192243357809,3.05839372372969,-42.2949377334784,8.44212653646157e-169,1.65857199026483e-166,375.690168281666,"DOWN"
"TBC1D4",-3.31524052468298,4.10076865314962,-42.2864703004646,9.14011071228051e-169,1.78278188223992e-166,375.599588317873,"DOWN"
"OVOL2",9.00621215122875,2.24996236379298,42.3390023578165,5.58441523507887e-169,1.11326960186366e-166,375.444463775544,"UP"
"SRSF5",-2.42626912497044,7.25568717490817,-42.2360646989336,1.46690880425559e-168,2.84077367864125e-166,375.110781751389,"DOWN"
"LINC01197",-4.61983213550061,0.0252387479698671,-42.1817193002404,2.44380337866079e-168,4.66594346494728e-166,374.589698691539,"DOWN"
"SNRNP70",-2.55376726892682,7.26467299570152,-42.1740078473397,2.627438001861e-168,4.9814754619899e-166,374.528350000871,"DOWN"
"AOX1",-5.27169327457586,2.38485085376527,-42.1600353792083,2.9960883374847e-168,5.64096854207535e-166,374.429860394211,"DOWN"
"EPCAM",8.98474737787628,6.65858068864864,42.190393292055,2.25255950239531e-168,4.33130448432211e-166,374.305220828879,"UP"
"RP11-74M13.4",-6.56746905356508,-4.65142195753172,-42.0791784883856,6.40826805540401e-168,1.19821354150423e-165,373.27025544848,"DOWN"
"RP11-334A14.8",-6.00453548461221,-4.70455423340827,-42.0021922671384,1.32265773196235e-167,2.45615728965502e-165,372.482587799844,"DOWN"
"CTD-2536I1.2",-6.0216559003446,-2.80833416973375,-41.8747355294812,4.39714628874034e-167,8.10989320954613e-165,371.524574326079,"DOWN"
"RPL41P2",-3.9552164039844,-0.048035830992463,-41.746120374242,1.4808927212891e-166,2.69462842010671e-164,370.458832025221,"DOWN"
"RP11-22C11.2",7.1626147114617,0.106771257985209,41.8068882676951,8.34160569795238e-167,1.52809198434382e-164,370.427045142671,"UP"
"RP11-522B15.3",-4.57067758238329,-0.005994010855828,-41.7186123518307,1.92056416208028e-166,3.47135570415471e-164,370.232231171032,"DOWN"
"ADHFE1",-3.81941345489814,2.35681906356448,-41.6966390949404,2.36399317384547e-166,4.24454191584757e-164,370.068651044766,"DOWN"
"LINC00924",-5.52627825653827,-1.36541946778224,-41.6375577329239,4.13381084274966e-166,7.37341312951505e-164,369.406622389597,"DOWN"
"GPR78",-6.11133066409005,-0.519741709824709,-41.6035854385001,5.70155124207447e-166,1.00376920308521e-163,369.165777909296,"DOWN"
"RP11-752D24.2",-6.24205526314291,-3.11422740678035,-41.6245340206191,4.67602627887136e-166,8.28604081521309e-164,369.156469199789,"DOWN"
"EGFL8",-3.55881227527552,2.87929734342122,-41.5198154270578,1.26064920547876e-165,2.20507879089937e-163,368.391865560698,"DOWN"
"PDK4",-4.62030450367113,4.55413570823906,-41.5029505048797,1.47916498510238e-165,2.57071288949332e-163,368.208105934723,"DOWN"
"CSGALNACT1",-3.48615273646325,2.413646759955,-41.4753686445688,1.9212639925432e-165,3.31779040546696e-163,367.976012965786,"DOWN"
"N4BP2L2-IT2",-3.90721931759688,0.470420145304254,-41.426351672947,3.05857844190673e-165,5.21535715201102e-163,367.475291196721,"DOWN"
"AP000251.3",6.74745208485517,-0.0517509255704306,41.4660382967513,2.09901126986184e-165,3.60179706003128e-163,367.216959861056,"UP"
"FGF10",-7.40663671326882,-3.23143120163241,-41.3035380323095,9.81835509042233e-165,1.66372027007206e-162,366.207892128923,"DOWN"
"NAV3",-4.30166267951411,1.64177273192054,-41.2534428065143,1.58081192132812e-164,2.66204800068621e-162,365.871970436539,"DOWN"
"HDGF",2.37806687035422,8.79917699034531,41.2064664020319,2.47153927859998e-164,4.13631931613597e-162,365.385397117011,"UP"
"DNM1P47",-5.97616692804894,-3.22889057639979,-41.2015392522383,2.59018871129456e-164,4.30829425402565e-162,365.123576588419,"DOWN"
"PNLIP",-6.67229398948291,-5.54321923071395,-41.1129975282217,6.01863420835114e-164,9.94982991809854e-162,364.077890889257,"DOWN"
"MEG9",-6.37292318746826,-1.38761531843858,-40.9687614642465,2.38176473915791e-163,3.91360033988177e-161,363.109646267282,"DOWN"
"AC093642.1",-6.6020327864883,-2.26765714198597,-40.8212595316956,9.74972244937066e-163,1.59237635570685e-160,361.651428743435,"DOWN"
"LSR",5.26491288098184,7.03375575778212,40.7776256096275,1.48008745038728e-162,2.38857922350595e-160,361.30644185634,"UP"
"PRDM5",-3.68398392249979,1.5913880773297,-40.7411817333658,2.097913726095e-162,3.3655998190466e-160,360.988530596393,"DOWN"
"AP1M2",10.1035795267361,4.85149116081576,40.7814828699186,1.42645027638455e-162,2.31580358642742e-160,360.819591550836,"UP"
"TUBA1C",3.77107677617072,8.03813003510417,40.7243729046496,2.46426614233804e-162,3.93006962653346e-160,360.815181214832,"UP"
"SIGLEC11",-6.45947063619445,0.932610042487032,-40.7009197998395,3.08491793972966e-162,4.89112837321348e-160,360.604406126084,"DOWN"
"FOXL2NB",-8.42858915448661,-0.286518780510976,-40.6833451499174,3.65062347374711e-162,5.75440137326928e-160,360.434552284643,"DOWN"
"AC012360.6",-5.56146630910797,-1.49319553928153,-40.6495957645067,5.04471010971746e-162,7.90590638697455e-160,360.017452534918,"DOWN"
"MCC",-4.41012492861643,4.16331150078262,-40.5845223054633,9.41574300523736e-162,1.46712427791951e-159,359.456775661655,"DOWN"
"AC025165.8",-4.93004601962381,-0.837259623060193,-40.5209972551561,1.73239077710877e-161,2.66866924710073e-159,358.81006672765,"DOWN"
"GP2",-6.90474159041418,-5.44007136382165,-40.528334768355,1.61454345724884e-161,2.50134298359603e-159,358.556628857673,"DOWN"
"RP6-24A23.7",-7.24351905868453,-2.34754252966126,-40.481902372665,2.52181860414463e-161,3.86279920878921e-159,358.437320793142,"DOWN"
"WHAMMP3",-4.22333217386326,-0.336498674573238,-40.4367993784307,3.88996114506241e-161,5.9249790205018e-159,358.006707635208,"DOWN"
"OXER1",-3.83427193369375,-0.0784956306184744,-40.428547889904,4.21108222132732e-161,6.37826040137577e-159,357.928481966802,"DOWN"
"CTD-2373N4.3",-4.92818338981204,-1.27668685959032,-40.4167587627451,4.71647557874319e-161,7.10406032727141e-159,357.772473971322,"DOWN"
"MIR202HG",-8.93418363292178,-2.79255835540245,-40.3928196386566,5.93738646404158e-161,8.8936144648119e-159,357.620514534644,"DOWN"
"ZDHHC17",-2.15943258544818,4.22552238537773,-40.2893507179232,1.60721490632255e-160,2.39422035935259e-158,356.628026116803,"DOWN"
"CXorf57",-5.82572708659422,-1.11398655256008,-40.2123336833452,3.37572336628886e-160,5.00123562332369e-158,355.86713241283,"DOWN"
"PTCH2",-4.36170251254882,2.06183942100541,-40.1960029211576,3.95136871091792e-160,5.82225589621775e-158,355.753813954413,"DOWN"
"KLHDC1",-2.82635493704708,1.53008497126889,-40.1587904633419,5.65742678355285e-160,8.29103540300999e-158,355.389624090548,"DOWN"
"RRN3P1",-3.06267284498451,2.23828882977487,-40.1248248909716,7.85155813884854e-160,1.14447013043259e-157,355.071408537573,"DOWN"
"C11orf96",-5.36012388294622,4.21017129080372,-39.9851274294745,3.02715609861698e-159,4.38889070297879e-157,353.687122228407,"DOWN"
"ZMAT1",-4.39909646104451,2.40623404696042,-39.9312721143357,5.09635731120352e-159,7.34959784156116e-157,353.194194700239,"DOWN"
"AC009501.4",-3.96031678756702,-0.905463001704999,-39.8757362546653,8.72387569900643e-159,1.24485114711296e-156,352.545058466079,"DOWN"
"RP11-1000B6.7",-4.01193598039179,-1.76867530448496,-39.8846613818095,8.00167005669598e-159,1.14783745278911e-156,352.539791865961,"DOWN"
"RP11-615I2.2",-4.34518908610308,0.654691065958271,-39.7436843979966,3.13670956847756e-158,4.45248533091955e-156,351.381526702278,"DOWN"
"CNRIP1",-3.40252338752835,2.61433877679209,-39.7078450032553,4.44093890215897e-158,6.27097580809032e-156,351.033498556499,"DOWN"
"SMPDL3B",9.11207622754945,3.81988442686039,39.6739389939422,6.17154351552932e-158,8.66957967839539e-156,350.214091994821,"UP"
"SECISBP2",-2.02294071747982,4.93223799447567,-39.5540851998169,1.97741289532193e-157,2.73528665397796e-155,349.503084754128,"DOWN"
"NR1H4",-7.91956060088362,-3.33634957680414,-39.5560877568796,1.93928427057336e-157,2.70255295596846e-155,349.486688549564,"DOWN"
"PAXBP1",-2.08154381637486,4.73673950214783,-39.5264618291118,2.58678635179418e-157,3.56004830303776e-155,349.237586231408,"DOWN"
"MAL2",9.80440340829188,6.70531397452046,39.5558495581893,1.94378071117531e-157,2.70255295596846e-155,349.19425281703,"UP"
"SLC4A3",-4.31797854235373,4.72636291308275,-39.4755663439151,4.24442495926588e-157,5.8118610856372e-155,348.737477675455,"DOWN"
"HNRNPDL",-1.7454209895894,7.39737744675774,-39.3692892824141,1.19494008167956e-156,1.62800077861789e-154,347.690207571962,"DOWN"
