"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RCL1",0.387462684174099,2.79819447188101,4.69136769487258,3.34331297276176e-06,4.33592432042824e-06,2.29842236107326,"NOT"
"RP11-809N8.2",-1.36779996341192,-3.31576562840269,-4.57726620830705,5.69674877112251e-06,7.33344001937313e-06,2.2946375308886,"DOWN"
"SPTLC2",0.473219233569331,6.7284529032598,4.74414160336134,2.60302861934187e-06,3.38873270488489e-06,2.29297136875292,"NOT"
"FAM220A",-0.222479521135101,2.55502729066147,-4.6771901229148,3.57438233199127e-06,4.62911517592317e-06,2.28931553315362,"NOT"
"ATP13A3",0.412144450948111,5.5800196635574,4.73297489386618,2.74514802147991e-06,3.57106083412219e-06,2.28757664832709,"NOT"
"TF",0.629975611171923,-0.395858061640036,4.60614384969597,4.98323463177278e-06,6.42609551690096e-06,2.2854856994423,"NOT"
"NBPF4",-0.674527231051376,-5.22661991142301,-4.59725061002883,5.19328514218069e-06,6.692305931792e-06,2.28470847087243,"NOT"
"DBH",0.655951553874042,-3.0209588637347,4.57368051209228,5.79190418715063e-06,7.45334407728698e-06,2.28172560173648,"NOT"
"FAM198A",0.712827245295258,-3.30634102794439,4.57301938579799,5.80961453765797e-06,7.47576378979963e-06,2.28014009357748,"NOT"
"DPEP2",-1.04057924335684,4.70781736808069,-4.71203508607527,3.03202350131081e-06,3.93891186109275e-06,2.2779793353684,"DOWN"
"NOP14-AS1",-0.189724439798385,3.16022523646555,-4.68943203811035,3.37399236161905e-06,4.37505589531143e-06,2.27464047254429,"NOT"
"SAGE1",0.921529022155245,-5.12466482934633,4.58131614005627,5.59107764190629e-06,7.19955350373375e-06,2.27172050768636,"NOT"
"CYP2C8",0.75590831009691,-2.14423380118534,4.57744413265028,5.69206638042794e-06,7.32813986844809e-06,2.27027198270675,"NOT"
"GGH",0.49250810357127,2.64364630542039,4.68174437513847,3.49853202508575e-06,4.53314661696597e-06,2.26616013233878,"NOT"
"LL22NC03-N64E9.1",0.717373581480313,-5.1224132288607,4.58101444605711,5.5988841781672e-06,7.20924791602146e-06,2.26455560256561,"NOT"
"ITPRIPL1",-0.563647277241602,2.25172671034391,-4.6593367209162,3.88725488010707e-06,5.02853491922868e-06,2.262270021058,"NOT"
"DYNLL1",-0.271863910076283,5.45152324678605,-4.71954575912721,2.92595997485386e-06,3.80302941852654e-06,2.2444853857724,"NOT"
"RP11-293M10.6",-0.399417771895473,0.0878399760856883,-4.59794728655818,5.17652813141293e-06,6.67137507131456e-06,2.24212792372539,"NOT"
"ITGB1BP1",-0.19323189229789,4.23661967833293,-4.7011763133593,3.19192782439848e-06,4.14373810872254e-06,2.23170956301125,"NOT"
"RP11-768B22.2",0.555837573435515,-2.42880812192742,4.56470158727531,6.03691974410482e-06,7.76556106560261e-06,2.23069773580207,"NOT"
"PPIEL",0.589650125522505,-2.79515404259847,4.56182556530035,6.11748105900583e-06,7.86880040592487e-06,2.2271528446466,"NOT"
"TPRKBP2",0.703668434976676,-3.42565187203411,4.56080120421606,6.14642310342066e-06,7.90563590557513e-06,2.22611509038621,"NOT"
"FAM156A",0.326963678448875,3.98403151918543,4.69769911651038,3.24482450495418e-06,4.21093268171946e-06,2.22207187743059,"NOT"
"RN7SKP175",-0.832742110035191,-4.25842061275084,-4.56940447987775,5.90737364768079e-06,7.60005100600027e-06,2.22200820806991,"NOT"
"APOBEC3F",0.351844235592051,2.56491306394568,4.66825924845838,3.72773856857787e-06,4.82555515810614e-06,2.2200653054049,"NOT"
"GRAMD4P8",-0.5249281009678,-5.51161561345926,-4.58610584183614,5.46853133268695e-06,7.04420064480719e-06,2.21888870623319,"NOT"
"CTGLF11P",0.760959345091201,-2.01103600974621,4.56685304229268,5.97732101661054e-06,7.68965937024544e-06,2.21736227687244,"NOT"
